date,Agropecuária,Indústria,Infraestrutura,Comércio e serviços,Total
2011-06-01,2127.2996026845185,8071.871148041098,6454.840635014606,2989.321353806346,19643.33273954657
2011-07-01,1247.3581072287384,5238.335780363341,11513.00408359631,3703.3651269960305,21702.063098184422
2011-08-01,1222.2712881125103,5551.7533242703985,7368.394147742308,3897.9034986294123,18040.32225875463
2011-09-01,1224.382645695606,4700.2014991932865,7252.316424947387,4472.515012116042,17649.415581952322
2011-10-01,1198.0789495783163,5724.68589970547,7374.6828901082945,4232.106533407817,18529.554272799898
2011-11-01,1279.5329030807416,7475.357829035298,9561.593134767456,4720.656619956404,23037.1404868399
2011-12-01,1502.7560124404824,10962.53654206423,11484.67508913596,8672.074787251438,32622.042430892114
2012-01-01,1351.9529980389873,2458.875537216426,4784.724677957154,2348.6508313595155,10944.204044572081
2012-02-01,966.682869726396,2590.829042851973,5652.574682302902,3362.811550103887,12572.898144985158
2012-03-01,1114.8928610794287,4940.381202466919,4941.867323555462,3389.598647617097,14386.740034718905
2012-04-01,1212.1940877257707,4712.874074742873,5441.696606247471,3466.4133087718606,14833.178077487975
2012-05-01,1140.609900728035,3178.434595510651,5938.330460440069,4505.2569367086435,14762.631893387399
2012-06-01,1037.9821309267702,5646.519155157661,4162.814476275413,4020.079194849731,14867.394957209573
2012-07-01,1396.809845243802,11629.293472687508,4181.962596495805,4565.272601552949,21773.338515980064
2012-08-01,1591.9447024914748,8353.445242349248,5538.189290418265,4653.392220973195,20136.971456232182
2012-09-01,1551.2061777106237,7560.367416253715,6819.623905553641,4270.055927229556,20201.253426747535
2012-10-01,1642.2261981464637,6112.135485021675,7423.756514609739,5477.172729442937,20655.290927220813
2012-11-01,2037.0498091766653,5776.283294037406,6224.7847854642,5958.550842504027,19996.6687311823
2012-12-01,2164.969376277203,9219.311041970786,18812.22223012706,20321.769842078185,50518.27249045324
2013-01-01,2255.053730339147,4982.912483477123,3845.8641494099925,3708.049776731577,14791.880139957839
2013-02-01,2206.4440161891616,4999.076926356723,4066.345958240753,4843.631557217376,16115.498458004015
2013-03-01,2499.011829486603,9818.470644035042,5563.3401195269935,5276.400708935821,23157.223301984457
2013-04-01,2678.6625940089784,9372.713446680573,7794.705271197499,5016.8434474277965,24862.924759314847
2013-05-01,2361.2202300061754,7925.4520102259385,8763.09478992098,7687.755490701217,26737.522520854312
2013-06-01,1921.0695428947065,5061.5509010480855,9444.220115068516,5783.651487690107,22210.492046701416
2013-07-01,1816.0869656801024,6000.437250438338,5776.296488199624,6098.8973539835515,19691.718058301616
2013-08-01,1662.8629331867141,5053.078920987697,8954.043879029929,5703.002966500903,21372.98869970524
2013-09-01,1811.8744186871368,5705.105682928116,6161.916663844278,6640.115735562468,20319.012501022
2013-10-01,2083.066284721141,5231.037615937644,7605.285119993457,6624.216756353048,21543.60577700529
2013-11-01,2330.3097294297163,6602.376080825623,7844.768270504405,5125.751176612899,21903.205257372643
2013-12-01,3068.3790008015853,12144.70517593361,12852.113135509826,11073.157116698589,39138.35442894361
